Year,Month,County,District,Category
101,9,高雄市,杉林區,自用小客車
101,9,高雄市,杉林區,機車
101,9,高雄市,杉林區,機車
102,1,高雄市,杉林區,機車
102,1,高雄市,杉林區,自用小客車
102,9,高雄市,杉林區,自用小客車
104,5,高雄市,杉林區,自用小客車
106,9,高雄市,杉林區,機車
107,4,高雄市,杉林區,自用小客車
107,12,高雄市,杉林區,自用小客車
108,12,高雄市,杉林區,自用小客車
109,2,高雄市,杉林區,機車
109,7,高雄市,杉林區,機車
110,9,高雄市,杉林區,機車
101,1,臺中市,沙鹿區,機車
101,2,臺中市,沙鹿區,自用小客車
101,2,臺中市,沙鹿區,自用小客車
101,3,臺中市,沙鹿區,機車
101,5,臺中市,沙鹿區,機車
101,7,臺中市,沙鹿區,機車
101,8,臺中市,沙鹿區,機車
101,9,臺中市,沙鹿區,機車
101,10,臺中市,沙鹿區,機車
101,12,臺中市,沙鹿區,機車
102,1,臺中市,沙鹿區,機車
102,3,臺中市,沙鹿區,機車
102,3,臺中市,沙鹿區,營業用-半聯結車
102,4,臺中市,沙鹿區,自用小客車
102,6,臺中市,沙鹿區,自用小客車
102,7,臺中市,沙鹿區,機車
103,3,臺中市,沙鹿區,自用小客車
103,4,臺中市,沙鹿區,自用-小貨車(含客、貨兩用)
103,9,臺中市,沙鹿區,營業用-大貨車
104,1,臺中市,沙鹿區,機車
104,1,臺中市,沙鹿區,自用小客車
104,2,臺中市,沙鹿區,機車
104,3,臺中市,沙鹿區,機車
104,5,臺中市,沙鹿區,營業用-曳引車
104,6,臺中市,沙鹿區,營業用-小貨車(含客、貨兩用)
104,11,臺中市,沙鹿區,機車
104,11,臺中市,沙鹿區,機車
104,12,臺中市,沙鹿區,機車
104,12,臺中市,沙鹿區,機車
104,12,臺中市,沙鹿區,自用小客車
105,1,臺中市,沙鹿區,自用小客車
105,5,臺中市,沙鹿區,機車
105,9,臺中市,沙鹿區,自用-小貨車(含客、貨兩用)
106,2,臺中市,沙鹿區,自用小客車
106,7,臺中市,沙鹿區,計程車-小客車
106,12,臺中市,沙鹿區,機車
107,5,臺中市,沙鹿區,自用小客車
107,6,臺中市,沙鹿區,民營客運-大客車
107,10,臺中市,沙鹿區,機車
108,2,臺中市,沙鹿區,機車
108,3,臺中市,沙鹿區,行人-人
108,5,臺中市,沙鹿區,自用-小貨車(含客、貨兩用)
108,6,臺中市,沙鹿區,自用小客車
108,7,臺中市,沙鹿區,機車
108,9,臺中市,沙鹿區,機車
108,12,臺中市,沙鹿區,自用-小貨車(含客、貨兩用)
108,12,臺中市,沙鹿區,機車
109,1,臺中市,沙鹿區,租賃車-小客車
109,3,臺中市,沙鹿區,自用小客車
109,5,臺中市,沙鹿區,自用-大貨車
109,5,臺中市,沙鹿區,機車
109,9,臺中市,沙鹿區,機車
109,9,臺中市,沙鹿區,機車
109,10,臺中市,沙鹿區,機車
109,11,臺中市,沙鹿區,機車
110,1,臺中市,沙鹿區,機車
110,2,臺中市,沙鹿區,自用-大貨車
110,4,臺中市,沙鹿區,機車
110,7,臺中市,沙鹿區,自用-小貨車(含客、貨兩用)
110,7,臺中市,沙鹿區,機車
110,9,臺中市,沙鹿區,自用小客車
110,9,臺中市,沙鹿區,機車
110,10,臺中市,沙鹿區,機車
110,10,臺中市,沙鹿區,機車
110,10,臺中市,沙鹿區,自用小客車
110,11,臺中市,沙鹿區,機車
110,12,臺中市,沙鹿區,腳踏自行車-慢車
106,5,屏東縣,牡丹鄉,機車
107,10,屏東縣,牡丹鄉,行人-人
101,3,彰化縣,秀水鄉,機車
101,3,彰化縣,秀水鄉,機車
101,5,彰化縣,秀水鄉,機車
101,6,彰化縣,秀水鄉,腳踏自行車-慢車
101,7,彰化縣,秀水鄉,機車
101,8,彰化縣,秀水鄉,機車
102,1,彰化縣,秀水鄉,機車
102,1,彰化縣,秀水鄉,營業用-大貨車
102,1,彰化縣,秀水鄉,營業用-曳引車
102,2,彰化縣,秀水鄉,機車
102,4,彰化縣,秀水鄉,自用小客車
102,5,彰化縣,秀水鄉,自用小客車
102,5,彰化縣,秀水鄉,機車
102,7,彰化縣,秀水鄉,腳踏自行車-慢車
102,9,彰化縣,秀水鄉,自用小客車
103,3,彰化縣,秀水鄉,腳踏自行車-慢車
103,7,彰化縣,秀水鄉,機車
103,8,彰化縣,秀水鄉,機車
103,11,彰化縣,秀水鄉,機車
103,11,彰化縣,秀水鄉,機車
104,9,彰化縣,秀水鄉,自用-大貨車
104,12,彰化縣,秀水鄉,營業用-大貨車
104,12,彰化縣,秀水鄉,機車
105,7,彰化縣,秀水鄉,機車
105,9,彰化縣,秀水鄉,機車
105,12,彰化縣,秀水鄉,機車
106,3,彰化縣,秀水鄉,機車
106,4,彰化縣,秀水鄉,機車
106,7,彰化縣,秀水鄉,機車
106,9,彰化縣,秀水鄉,機車
107,2,彰化縣,秀水鄉,自用小客車
107,3,彰化縣,秀水鄉,機車
107,4,彰化縣,秀水鄉,機車
107,8,彰化縣,秀水鄉,自用小客車
107,11,彰化縣,秀水鄉,行人-人
108,1,彰化縣,秀水鄉,機車
108,3,彰化縣,秀水鄉,自用小客車
108,5,彰化縣,秀水鄉,自用小客車
108,6,彰化縣,秀水鄉,民營客運-大客車
108,9,彰化縣,秀水鄉,自用小客車
108,12,彰化縣,秀水鄉,機車
108,12,彰化縣,秀水鄉,機車
108,12,彰化縣,秀水鄉,自用小客車
109,5,彰化縣,秀水鄉,機車
109,6,彰化縣,秀水鄉,機車
109,10,彰化縣,秀水鄉,自用小客車
109,11,彰化縣,秀水鄉,自用小客車
110,1,彰化縣,秀水鄉,自用小客車
110,2,彰化縣,秀水鄉,機車
110,10,彰化縣,秀水鄉,自用小客車
110,11,彰化縣,秀水鄉,機車
110,12,彰化縣,秀水鄉,自用-小貨車(含客、貨兩用)
101,1,花蓮縣,秀林鄉,機車
101,3,花蓮縣,秀林鄉,機車
101,7,花蓮縣,秀林鄉,其他人-人
101,10,花蓮縣,秀林鄉,行人-人
102,2,花蓮縣,秀林鄉,機車
103,1,花蓮縣,秀林鄉,機車
103,2,花蓮縣,秀林鄉,自用-小貨車(含客、貨兩用)
103,2,花蓮縣,秀林鄉,機車
103,5,花蓮縣,秀林鄉,營業用-曳引車
103,8,花蓮縣,秀林鄉,機車
103,9,花蓮縣,秀林鄉,機車
103,10,花蓮縣,秀林鄉,機車
103,12,花蓮縣,秀林鄉,機車
104,6,花蓮縣,秀林鄉,自用小客車
104,8,花蓮縣,秀林鄉,營業用-曳引車
104,9,花蓮縣,秀林鄉,自用小客車
105,3,花蓮縣,秀林鄉,乘客-人
105,5,花蓮縣,秀林鄉,自用小客車
105,7,花蓮縣,秀林鄉,計程車-小客車
105,12,花蓮縣,秀林鄉,機車
105,12,花蓮縣,秀林鄉,機車
106,2,花蓮縣,秀林鄉,自用-小貨車(含客、貨兩用)
106,3,花蓮縣,秀林鄉,機車
106,4,花蓮縣,秀林鄉,機車
106,4,花蓮縣,秀林鄉,機車
106,6,花蓮縣,秀林鄉,自用小客車
106,7,花蓮縣,秀林鄉,機車
106,7,花蓮縣,秀林鄉,自用小客車
106,8,花蓮縣,秀林鄉,自用-小貨車(含客、貨兩用)
107,2,花蓮縣,秀林鄉,機車
107,7,花蓮縣,秀林鄉,行人-人
107,10,花蓮縣,秀林鄉,行人-人
107,12,花蓮縣,秀林鄉,機車
108,1,花蓮縣,秀林鄉,機車
108,4,花蓮縣,秀林鄉,自用-小貨車(含客、貨兩用)
108,8,花蓮縣,秀林鄉,機車
108,9,花蓮縣,秀林鄉,行人-人
108,10,花蓮縣,秀林鄉,機車
108,10,花蓮縣,秀林鄉,營業用-曳引車
109,2,花蓮縣,秀林鄉,機車
109,8,花蓮縣,秀林鄉,行人-人
109,10,花蓮縣,秀林鄉,行人-人
109,12,花蓮縣,秀林鄉,機車
109,12,花蓮縣,秀林鄉,機車
110,1,花蓮縣,秀林鄉,自用小客車
110,4,花蓮縣,秀林鄉,腳踏自行車-慢車
110,5,花蓮縣,秀林鄉,機車
110,8,花蓮縣,秀林鄉,機車
101,2,新竹縣,芎林鄉,機車
101,1,新竹縣,芎林鄉,機車
101,6,新竹縣,芎林鄉,自用小客車
101,8,新竹縣,芎林鄉,機車
101,8,新竹縣,芎林鄉,自用-小貨車
101,9,新竹縣,芎林鄉,機車
101,10,新竹縣,芎林鄉,機車
101,11,新竹縣,芎林鄉,電動自行車-慢車
101,12,新竹縣,芎林鄉,機車
101,12,新竹縣,芎林鄉,機車
102,2,新竹縣,芎林鄉,機車
102,3,新竹縣,芎林鄉,機車
102,7,新竹縣,芎林鄉,營業用-大貨車
102,12,新竹縣,芎林鄉,自用小客車
103,1,新竹縣,芎林鄉,自用小客車
103,2,新竹縣,芎林鄉,機車
104,5,新竹縣,芎林鄉,機車
104,5,新竹縣,芎林鄉,自用-大貨車
104,6,新竹縣,芎林鄉,機車
104,7,新竹縣,芎林鄉,機車
104,7,新竹縣,芎林鄉,自用-小貨車(含客、貨兩用)
104,7,新竹縣,芎林鄉,自用小客車
104,10,新竹縣,芎林鄉,營業用-大貨車
105,6,新竹縣,芎林鄉,自用-小貨車(含客、貨兩用)
105,11,新竹縣,芎林鄉,營業用-小貨車(含客、貨兩用)
106,8,新竹縣,芎林鄉,機車
106,9,新竹縣,芎林鄉,自用小客車
107,7,新竹縣,芎林鄉,機車
107,8,新竹縣,芎林鄉,自用小客車
107,9,新竹縣,芎林鄉,營業用-半聯結車
107,10,新竹縣,芎林鄉,機車
107,12,新竹縣,芎林鄉,租賃車-小客車
108,2,新竹縣,芎林鄉,自用小客車
108,5,新竹縣,芎林鄉,機車
109,1,新竹縣,芎林鄉,自用小客車
109,8,新竹縣,芎林鄉,機車
109,9,新竹縣,芎林鄉,自用小客車
109,12,新竹縣,芎林鄉,機車
109,12,新竹縣,芎林鄉,機車
110,1,新竹縣,芎林鄉,自用-大貨車
110,1,新竹縣,芎林鄉,自用小客車
101,2,屏東縣,車城鄉,機車
101,2,屏東縣,車城鄉,腳踏自行車-慢車
102,7,屏東縣,車城鄉,機車
102,7,屏東縣,車城鄉,機車
103,1,屏東縣,車城鄉,機車
103,5,屏東縣,車城鄉,機車
103,10,屏東縣,車城鄉,機車
104,5,屏東縣,車城鄉,機車
105,5,屏東縣,車城鄉,機車
105,5,屏東縣,車城鄉,自用-小貨車(含客、貨兩用)
108,8,屏東縣,車城鄉,機車
108,8,屏東縣,車城鄉,機車
108,9,屏東縣,車城鄉,機車
109,9,屏東縣,車城鄉,行人-人
109,10,屏東縣,車城鄉,機車
109,11,屏東縣,車城鄉,計程車-小客車
110,8,屏東縣,車城鄉,自用小客車
101,3,屏東縣,里港鄉,機車
101,5,屏東縣,里港鄉,機車
101,7,屏東縣,里港鄉,機車
101,8,屏東縣,里港鄉,機車
101,9,屏東縣,里港鄉,營業用-曳引車
102,6,屏東縣,里港鄉,自用小客車
102,8,屏東縣,里港鄉,機車
102,11,屏東縣,里港鄉,自用小客車
102,12,屏東縣,里港鄉,營業用-曳引車
103,2,屏東縣,里港鄉,自用小客車
104,3,屏東縣,里港鄉,機車
104,3,屏東縣,里港鄉,自用小客車
104,5,屏東縣,里港鄉,營業用-曳引車
104,6,屏東縣,里港鄉,自用-小貨車(含客、貨兩用)
104,7,屏東縣,里港鄉,營業用-曳引車
104,8,屏東縣,里港鄉,機車
105,5,屏東縣,里港鄉,機車
106,1,屏東縣,里港鄉,營業用-大貨車
106,2,屏東縣,里港鄉,機車
106,3,屏東縣,里港鄉,機車
106,4,屏東縣,里港鄉,機車
106,6,屏東縣,里港鄉,自用-小貨車(含客、貨兩用)
106,9,屏東縣,里港鄉,機車
106,12,屏東縣,里港鄉,營業用-大貨車
107,2,屏東縣,里港鄉,機車
107,5,屏東縣,里港鄉,自用小客車
107,6,屏東縣,里港鄉,計程車-小客車
107,11,屏東縣,里港鄉,機車
108,1,屏東縣,里港鄉,營業用-曳引車
108,4,屏東縣,里港鄉,自用-大貨車
108,4,屏東縣,里港鄉,機車
108,5,屏東縣,里港鄉,機車
108,7,屏東縣,里港鄉,自用小客車
108,10,屏東縣,里港鄉,營業用-大貨車
109,1,屏東縣,里港鄉,自用-小貨車(含客、貨兩用)
109,3,屏東縣,里港鄉,機車
109,4,屏東縣,里港鄉,自用-大貨車
109,4,屏東縣,里港鄉,機車
109,5,屏東縣,里港鄉,機車
109,9,屏東縣,里港鄉,自用小客車
109,10,屏東縣,里港鄉,機車
109,12,屏東縣,里港鄉,自用小客車
109,12,屏東縣,里港鄉,營業用-曳引車
110,1,屏東縣,里港鄉,自用小客車
110,3,屏東縣,里港鄉,自用小客車
110,9,屏東縣,里港鄉,自用-小貨車(含客、貨兩用)
101,2,屏東縣,佳冬鄉,自用-小貨車
101,3,屏東縣,佳冬鄉,機車
101,4,屏東縣,佳冬鄉,腳踏自行車-慢車
101,5,屏東縣,佳冬鄉,機車
101,6,屏東縣,佳冬鄉,機車
101,7,屏東縣,佳冬鄉,機車
101,11,屏東縣,佳冬鄉,自用小客車
101,12,屏東縣,佳冬鄉,機車
102,2,屏東縣,佳冬鄉,自用-小貨車
102,6,屏東縣,佳冬鄉,自用小客車
102,12,屏東縣,佳冬鄉,自用小客車
103,1,屏東縣,佳冬鄉,自用小客車
104,1,屏東縣,佳冬鄉,自用-小貨車(含客、貨兩用)
104,3,屏東縣,佳冬鄉,營業用-曳引車
105,1,屏東縣,佳冬鄉,機車
105,10,屏東縣,佳冬鄉,自用小客車
106,10,屏東縣,佳冬鄉,機車
107,11,屏東縣,佳冬鄉,機車
107,12,屏東縣,佳冬鄉,機車
109,4,屏東縣,佳冬鄉,機車
109,6,屏東縣,佳冬鄉,機車
109,12,屏東縣,佳冬鄉,自用-小貨車(含客、貨兩用)
110,7,屏東縣,佳冬鄉,機車
110,10,屏東縣,佳冬鄉,機車
110,10,屏東縣,佳冬鄉,機車
110,11,屏東縣,佳冬鄉,自用小客車
101,3,臺南市,佳里區,行人-人
101,4,臺南市,佳里區,機車
101,5,臺南市,佳里區,營業用-大貨車
101,5,臺南市,佳里區,自用小客車
101,6,臺南市,佳里區,自用小客車
101,11,臺南市,佳里區,自用小客車
101,12,臺南市,佳里區,行人-人
102,1,臺南市,佳里區,自用小客車
102,2,臺南市,佳里區,機車
102,4,臺南市,佳里區,機車
102,5,臺南市,佳里區,腳踏自行車-慢車
102,5,臺南市,佳里區,自用小客車
102,5,臺南市,佳里區,自用小客車
102,9,臺南市,佳里區,自用-小貨車
102,10,臺南市,佳里區,營業用-大貨車
103,1,臺南市,佳里區,行人-人
103,3,臺南市,佳里區,行人-人
103,5,臺南市,佳里區,機車
103,7,臺南市,佳里區,自用小客車
103,8,臺南市,佳里區,機車
103,9,臺南市,佳里區,機車
103,10,臺南市,佳里區,腳踏自行車-慢車
103,10,臺南市,佳里區,機車
103,11,臺南市,佳里區,自用小客車
104,1,臺南市,佳里區,機車
104,5,臺南市,佳里區,自用-小貨車(含客、貨兩用)
104,10,臺南市,佳里區,機車
104,10,臺南市,佳里區,機車
104,10,臺南市,佳里區,機車
104,11,臺南市,佳里區,自用-大貨車
104,11,臺南市,佳里區,機車
105,3,臺南市,佳里區,自用-小貨車(含客、貨兩用)
105,5,臺南市,佳里區,機車
105,7,臺南市,佳里區,機車
105,7,臺南市,佳里區,自用小客車
105,8,臺南市,佳里區,腳踏自行車-慢車
105,9,臺南市,佳里區,機車
105,10,臺南市,佳里區,機車
105,11,臺南市,佳里區,機車
105,12,臺南市,佳里區,遊覽車-大客車
106,1,臺南市,佳里區,自用小客車
106,2,臺南市,佳里區,機車
106,6,臺南市,佳里區,機車
106,7,臺南市,佳里區,自用小客車
106,8,臺南市,佳里區,機車
106,8,臺南市,佳里區,電動自行車-慢車
106,11,臺南市,佳里區,行人-人
106,12,臺南市,佳里區,自用-小貨車(含客、貨兩用)
107,2,臺南市,佳里區,機車
107,5,臺南市,佳里區,機車
107,10,臺南市,佳里區,行人-人
108,8,臺南市,佳里區,機車
108,9,臺南市,佳里區,機車
108,11,臺南市,佳里區,腳踏自行車-慢車
109,3,臺南市,佳里區,腳踏自行車-慢車
109,6,臺南市,佳里區,機車
109,9,臺南市,佳里區,自用-小貨車(含客、貨兩用)
110,1,臺南市,佳里區,自用小客車
110,2,臺南市,佳里區,機車
110,4,臺南市,佳里區,機車
110,6,臺南市,佳里區,機車
110,6,臺南市,佳里區,機車
110,8,臺南市,佳里區,自用小客車
110,8,臺南市,佳里區,機車
110,10,臺南市,佳里區,機車
110,10,臺南市,佳里區,機車
110,12,臺南市,佳里區,機車
101,2,屏東縣,來義鄉,機車
101,8,屏東縣,來義鄉,機車
103,1,屏東縣,來義鄉,自用-小貨車(含客、貨兩用)
101,3,臺東縣,卑南鄉,營業用-曳引車
101,3,臺東縣,卑南鄉,機車
101,10,臺東縣,卑南鄉,自用-小貨車
101,12,臺東縣,卑南鄉,機車
101,12,臺東縣,卑南鄉,自用小客車
102,3,臺東縣,卑南鄉,機車
102,4,臺東縣,卑南鄉,機車
102,5,臺東縣,卑南鄉,機車
103,1,臺東縣,卑南鄉,機車
103,3,臺東縣,卑南鄉,自用-小貨車(含客、貨兩用)
103,3,臺東縣,卑南鄉,機車
103,4,臺東縣,卑南鄉,自用小客車
103,7,臺東縣,卑南鄉,自用小客車
104,12,臺東縣,卑南鄉,機車
105,1,臺東縣,卑南鄉,機車
105,2,臺東縣,卑南鄉,自用小客車
105,4,臺東縣,卑南鄉,自用-小貨車(含客、貨兩用)
105,6,臺東縣,卑南鄉,自用小客車
105,6,臺東縣,卑南鄉,自用小客車
106,4,臺東縣,卑南鄉,自用小客車
106,6,臺東縣,卑南鄉,自用小客車
106,10,臺東縣,卑南鄉,自用小客車
106,12,臺東縣,卑南鄉,機車
107,1,臺東縣,卑南鄉,機車
107,4,臺東縣,卑南鄉,自用-小貨車(含客、貨兩用)
107,4,臺東縣,卑南鄉,機車
107,6,臺東縣,卑南鄉,腳踏自行車-慢車
107,7,臺東縣,卑南鄉,行人-人
107,8,臺東縣,卑南鄉,機車
107,11,臺東縣,卑南鄉,自用-小貨車(含客、貨兩用)
108,5,臺東縣,卑南鄉,自用-小貨車(含客、貨兩用)
109,3,臺東縣,卑南鄉,自用小客車
109,3,臺東縣,卑南鄉,拼裝車-其他車
109,4,臺東縣,卑南鄉,機車
110,1,臺東縣,卑南鄉,機車
110,1,臺東縣,卑南鄉,機車
110,1,臺東縣,卑南鄉,機車
110,2,臺東縣,卑南鄉,機車
110,6,臺東縣,卑南鄉,機車
110,7,臺東縣,卑南鄉,自用小客車
110,8,臺東縣,卑南鄉,自用-大貨車
110,8,臺東縣,卑南鄉,機車
110,9,臺東縣,卑南鄉,自用-小貨車(含客、貨兩用)
103,9,花蓮縣,卓溪鄉,機車
103,12,花蓮縣,卓溪鄉,機車
108,9,花蓮縣,卓溪鄉,計程車-小客車
101,3,苗栗縣,卓蘭鎮,行人-人
101,3,苗栗縣,卓蘭鎮,農耕用車(或機械)-其他車
101,8,苗栗縣,卓蘭鎮,機車
101,8,苗栗縣,卓蘭鎮,機車
102,5,苗栗縣,卓蘭鎮,自用-小貨車
103,8,苗栗縣,卓蘭鎮,機車
103,12,苗栗縣,卓蘭鎮,機車
104,3,苗栗縣,卓蘭鎮,機車
105,4,苗栗縣,卓蘭鎮,機車
107,1,苗栗縣,卓蘭鎮,自用小客車
107,10,苗栗縣,卓蘭鎮,自用小客車
110,3,苗栗縣,卓蘭鎮,自用-大貨車
110,5,苗栗縣,卓蘭鎮,腳踏自行車-慢車
101,2,臺中市,和平區,自用-小貨車
102,8,臺中市,和平區,機車
103,2,臺中市,和平區,自用小客車
104,10,臺中市,和平區,自用-小貨車(含客、貨兩用)
105,8,臺中市,和平區,機車
107,5,臺中市,和平區,自用-小貨車(含客、貨兩用)
107,8,臺中市,和平區,機車
108,8,臺中市,和平區,機車
108,11,臺中市,和平區,機車
110,1,臺中市,和平區,自用小客車
110,5,臺中市,和平區,機車
110,10,臺中市,和平區,機車
101,1,彰化縣,和美鎮,營業用-大貨車
101,1,彰化縣,和美鎮,機車
101,1,彰化縣,和美鎮,機車
101,5,彰化縣,和美鎮,自用小客車
101,6,彰化縣,和美鎮,自用小客車
101,11,彰化縣,和美鎮,機車
101,12,彰化縣,和美鎮,自用小客車
102,1,彰化縣,和美鎮,自用小客車
102,3,彰化縣,和美鎮,機車
